Motor0_HasMotorID,Motor0_BusCurrent,Motor0_BusVoltage,Motor0_HeatsinkTemp,Motor0_MotorTemp,Motor0_Rail15V,Motor0_Rail3V3,Motor0_Rail1V9,Motor0_DSPTemp,Motor0_ErrorFlags,Motor0_LimitFlags,Motor0_ReceiveErrorCount,Motor0_TransmitErrorCount,Motor0_MotorVelocity,Motor0_VehicleVelocity,Motor0_PhaseBCurrent,Motor1_HasMotorID,Motor1_BusCurrent,Motor1_BusVoltage,Motor1_HeatsinkTemp,Motor1_MotorTemp,Motor1_Rail15V,Motor1_Rail3V3,Motor1_Rail1V9,Motor1_DSPTemp,Motor1_ErrorFlags,Motor1_LimitFlags,Motor1_ReceiveErrorCount,Motor1_TransmitErrorCount,Motor1_MotorVelocity,Motor1_VehicleVelocity,Motor1_PhaseBCurrent,DriveMode,ThrottleADC,RegenADC,BrakePedalADC,CruiseDownOn,CruiseUpOn,ReverseOn,HornOn,LockOn,RearviewOn,PowerSaveOn,LeftTurnOn,RightTurnOn,MPPT_A0_Current,MPPT_A0_Power,MPPT_A0_Temperature,MPPT_A0_VoltageIn,MPPT_A0_VoltageOut,MPPT_A1_Current,MPPT_A1_Power,MPPT_A1_Temperature,MPPT_A1_VoltageIn,MPPT_A1_VoltageOut,MPPT_B0_Current,MPPT_B0_Power,MPPT_B0_Temperature,MPPT_B0_VoltageIn,MPPT_B0_VoltageOut,MPPT_B1_Current,MPPT_B1_Power,MPPT_B1_Temperature,MPPT_B1_VoltageIn,MPPT_B1_VoltageOut,MPPT_C0_Current,MPPT_C0_Power,MPPT_C0_Temperature,MPPT_C0_VoltageIn,MPPT_C0_VoltageOut,MPPT_C1_Current,MPPT_C1_Power,MPPT_C1_Temperature,MPPT_C1_VoltageIn,MPPT_C1_VoltageOut,CellVoltages_0,CellVoltages_1,CellVoltages_2,CellVoltages_3,CellVoltages_4,CellVoltages_5,CellVoltages_6,CellVoltages_7,CellVoltages_8,CellVoltages_9,CellVoltages_10,CellVoltages_11,CellVoltages_12,CellVoltages_13,CellVoltages_14,CellVoltages_15,CellVoltages_16,CellVoltages_17,CellVoltages_18,CellVoltages_19,CellVoltages_20,CellVoltages_21,CellVoltages_22,CellVoltages_23,CellVoltages_24,CellVoltages_25,CellVoltages_26,CellVoltages_27,CellVoltages_28,CellVoltages_29,CellVoltages_30,MCP_HighVoltVS_RawData,MCP_HighVoltVS_Voltage,MCP_HighVoltVS_Current,MCP_LowVoltVS_RawData,MCP_LowVoltVS_Voltage,MCP_LowVoltVS_Current,MCP_MC0IS_RawData,MCP_MC0IS_Voltage,MCP_MC0IS_Current,MCP_MC1IS_RawData,MCP_MC1IS_Voltage,MCP_MC1IS_Current,MCP_BattIS_RawData,MCP_BattIS_Voltage,MCP_BattIS_Current,MCP_ArrayIS_RawData,MCP_ArrayIS_Voltage,MCP_ArrayIS_Current,MCP_Initialized,Battery_ChargeEnabled,BoardStatus_HighsideOn,BoardStatus_LowsideOn,BoardStatus_PrechargeOn,BoardStatus_LowVoltageOn,BoardStatus_HighVoltageBuckOn,BoardStatus_BuzzerOn,BoardStatus_HC0ADC,BoardStatus_HC1ADC,Thermistor_RawValue0,Thermistor_Temperature0,Thermistor_RawValue1,Thermistor_Temperature1,Thermistor_RawValue2,Thermistor_Temperature2,Thermistor_RawValue3,Thermistor_Temperature3,Thermistor_RawValue4,Thermistor_Temperature4,Thermistor_RawValue5,Thermistor_Temperature5,Thermistor_RawValue6,Thermistor_Temperature6,Thermistor_RawValue7,Thermistor_Temperature7,Thermistor_RawValue8,Thermistor_Temperature8,Thermistor_RawValue9,Thermistor_Temperature9,Thermistor_RawValue10,Thermistor_Temperature10,Thermistor_RawValue11,Thermistor_Temperature11,Thermistor_RawValue12,Thermistor_Temperature12,Thermistor_RawValue13,Thermistor_Temperature13,Thermistor_RawValue14,Thermistor_Temperature14,Thermistor_RawValue15,Thermistor_Temperature15,Thermistor_RawValue16,Thermistor_Temperature16,Thermistor_RawValue17,Thermistor_Temperature17,Thermistor_RawValue18,Thermistor_Temperature18,Thermistor_RawValue19,Thermistor_Temperature19,Thermistor_RawValue20,Thermistor_Temperature20,Thermistor_RawValue21,Thermistor_Temperature21,Thermistor_RawValue22,Thermistor_Temperature22,Thermistor_RawValue23,Thermistor_Temperature23,Thermistor_RawValue24,Thermistor_Temperature24,Thermistor_RawValue25,Thermistor_Temperature25,Thermistor_RawValue26,Thermistor_Temperature26,Thermistor_RawValue27,Thermistor_Temperature27,Thermistor_RawValue28,Thermistor_Temperature28,Thermistor_RawValue29,Thermistor_Temperature29,Thermistor_RawValue30,Thermistor_Temperature30,Thermistor_RawValue31,Thermistor_Temperature31,Thermistor_MaxTemp,Battery_MinCellVoltage,Battery_MaxCellVoltage,Battery_ThrottleCurrentLimit,Battery_RegenCurrentLimit
Yes,0.00,102.28,21.85,24.91,14.92,3.34,1.86,24.94,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,102.27,24.06,24.75,14.90,3.29,1.86,30.60,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.2475,3.3111,3.3148,3.3163,3.3127,3.3118,3.3049,3.3037,3.3113,3.3113,3.3258,3.2518,3.2562,3.3097,3.3073,3.3081,3.2964,3.2024,3.3094,3.2999,3.3188,3.3137,3.2526,3.3170,3.3186,3.3186,3.3167,3.3164,3.3148,3.3118,3.3018,4646083,102.67,205341.97,5924315,13.11,26217.86,73693,0.00,0.00,73475,-0.00,-0.01,89286,0.00,0.22,150611,-0.00,-0.00,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1843.00,29.63,1970.00,26.74,1952.00,27.14,1781.00,31.08,1762.00,31.52,1816.00,30.26,1931.00,27.62,1967.00,26.80,1989.00,26.31,1970.00,26.74,1986.00,26.38,1873.00,28.94,1850.00,29.47,1885.00,28.67,1953.00,27.12,1931.00,27.62,1872.00,28.96,1938.00,27.46,1986.00,26.38,1849.00,29.49,1890.00,28.55,1890.00,28.55,1855.00,29.36,4095.00,-165.16,1957.00,27.03,1916.00,27.96,1797.00,30.70,1758.00,31.62,1814.00,30.31,1799.00,30.66,1924.00,27.78,1971.00,26.71,0.00,3.20,3.33,1.00,1.00,
Yes,0.00,102.28,21.85,24.91,14.92,3.34,1.86,24.94,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,102.27,24.06,24.75,14.90,3.29,1.86,30.60,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.07,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.2477,3.3112,3.3149,3.3165,3.3127,3.3118,3.3049,3.3038,3.3113,3.3114,3.3259,3.2518,3.2563,3.3100,3.3074,3.3083,3.2963,3.2024,3.3094,3.3000,3.3190,3.3139,3.2526,3.3170,3.3186,3.3187,3.3168,3.3165,3.3147,3.3116,3.3019,4646128,102.67,205343.97,5923797,13.11,26215.56,74443,-0.00,-0.01,72921,-0.00,-0.00,89159,0.00,0.22,151245,0.00,0.00,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1844.00,29.61,1974.00,26.65,1951.00,27.16,1781.00,31.08,1762.00,31.52,1817.00,30.24,1930.00,27.64,1966.00,26.83,1993.00,26.22,1973.00,26.67,1987.00,26.35,1873.00,28.94,1851.00,29.45,1884.00,28.69,1957.00,27.03,1929.00,27.66,1875.00,28.90,1942.00,27.37,1984.00,26.42,1851.00,29.45,1891.00,28.53,1887.00,28.62,1853.00,29.40,4090.00,-81.09,1956.00,27.05,1913.00,28.03,1797.00,30.70,1761.00,31.55,1817.00,30.24,1799.00,30.66,1921.00,27.84,1970.00,26.74,0.00,3.20,3.33,1.00,1.00,
Yes,0.07,102.32,21.85,24.91,14.90,3.34,1.86,24.94,0x0,0x0,0,0,353.88,22.95,1.47,Yes,0.02,102.35,24.06,24.75,14.89,3.29,1.86,30.59,0x0,0x0,0,0,274.10,17.78,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.2465,3.3101,3.3137,3.3153,3.3116,3.3107,3.3038,3.3027,3.3103,3.3104,3.3247,3.2509,3.2553,3.3089,3.3064,3.3071,3.2950,3.2011,3.3085,3.2989,3.3179,3.3129,3.2515,3.3160,3.3176,3.3176,3.3157,3.3153,3.3137,3.3106,3.3009,4649927,102.76,205512.14,5924589,13.11,26219.08,73504,0.00,0.00,73360,-0.00,-0.01,88973,0.00,0.21,150982,-0.00,-0.00,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1843.00,29.63,1971.00,26.71,1953.00,27.12,1780.00,31.10,1764.00,31.48,1816.00,30.26,1931.00,27.62,1966.00,26.83,1990.00,26.29,1970.00,26.74,1986.00,26.38,1875.00,28.90,1850.00,29.47,1882.00,28.74,1957.00,27.03,1932.00,27.60,1875.00,28.90,1938.00,27.46,1982.00,26.47,1851.00,29.45,1890.00,28.55,1886.00,28.64,1851.00,29.45,4092.00,-86.62,1957.00,27.03,1919.00,27.89,1799.00,30.66,1759.00,31.59,1813.00,30.33,1797.00,30.70,1924.00,27.78,1969.00,26.76,0.00,3.20,3.32,1.00,1.00,
Yes,0.00,102.38,21.84,24.91,14.92,3.34,1.86,24.93,0x0,0x0,0,0,334.74,21.71,0.00,Yes,0.00,102.37,24.06,24.75,14.90,3.29,1.86,30.58,0x0,0x0,0,0,260.42,16.89,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.2468,3.3104,3.3141,3.3156,3.3120,3.3110,3.3042,3.3030,3.3106,3.3106,3.3251,3.2510,3.2554,3.3090,3.3067,3.3074,3.2954,3.2014,3.3086,3.2992,3.3182,3.3131,3.2518,3.3162,3.3177,3.3178,3.3160,3.3157,3.3140,3.3109,3.3011,4650613,102.77,205542.52,5924043,13.11,26216.65,74147,-0.00,-0.00,73994,-0.00,-0.02,89978,0.00,0.23,151616,0.00,0.00,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1843.00,29.63,1972.00,26.69,1951.00,27.16,1781.00,31.08,1762.00,31.52,1818.00,30.21,1930.00,27.64,1968.00,26.78,1986.00,26.38,1969.00,26.76,1988.00,26.33,1872.00,28.96,1850.00,29.47,1885.00,28.67,1955.00,27.07,1932.00,27.60,1877.00,28.85,1937.00,27.48,1985.00,26.40,1853.00,29.40,1891.00,28.53,1886.00,28.64,1852.00,29.42,4095.00,-165.16,1957.00,27.03,1915.00,27.98,1799.00,30.66,1760.00,31.57,1818.00,30.21,1801.00,30.61,1926.00,27.73,1971.00,26.71,0.00,3.20,3.33,1.00,1.00,
Yes,0.00,102.39,21.84,24.91,14.92,3.34,1.86,24.93,0x0,0x0,0,0,317.55,20.59,0.00,Yes,0.00,102.38,24.06,24.75,14.90,3.29,1.86,30.58,0x0,0x0,0,0,247.95,16.08,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.2470,3.3107,3.3144,3.3158,3.3121,3.3112,3.3045,3.3032,3.3109,3.3108,3.3252,3.2513,3.2558,3.3094,3.3069,3.3076,3.2956,3.2017,3.3089,3.2995,3.3185,3.3133,3.2521,3.3165,3.3180,3.3181,3.3161,3.3158,3.3143,3.3112,3.3013,4650813,102.78,205551.38,5923939,13.11,26216.19,74071,-0.00,-0.00,73752,-0.00,-0.02,89634,0.00,0.22,151344,0.00,0.00,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1843.00,29.63,1972.00,26.69,1952.00,27.14,1781.00,31.08,1763.00,31.50,1815.00,30.28,1932.00,27.60,1967.00,26.80,1991.00,26.26,1970.00,26.74,1984.00,26.42,1874.00,28.92,1850.00,29.47,1884.00,28.69,1956.00,27.05,1929.00,27.66,1874.00,28.92,1939.00,27.44,1984.00,26.42,1853.00,29.40,1893.00,28.48,1889.00,28.57,1853.00,29.40,4092.00,-86.62,1959.00,26.98,1914.00,28.00,1797.00,30.70,1760.00,31.57,1817.00,30.24,1802.00,30.59,1926.00,27.73,1972.00,26.69,0.00,3.20,3.33,1.00,1.00,
Yes,0.00,102.38,21.84,24.91,14.92,3.34,1.86,24.93,0x0,0x0,0,0,300.56,19.49,0.00,Yes,0.00,102.40,24.06,24.75,14.90,3.29,1.86,30.59,0x0,0x0,0,0,235.50,15.27,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.2471,3.3107,3.3143,3.3157,3.3121,3.3112,3.3045,3.3033,3.3108,3.3108,3.3253,3.2514,3.2558,3.3094,3.3068,3.3076,3.2956,3.2019,3.3090,3.2995,3.3184,3.3133,3.2521,3.3165,3.3180,3.3181,3.3162,3.3158,3.3143,3.3112,3.3013,4651112,102.78,205564.61,5923878,13.11,26215.92,74367,-0.00,-0.01,73614,-0.00,-0.01,90233,0.00,0.23,150214,-0.00,-0.01,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1839.00,29.73,1973.00,26.67,1951.00,27.16,1781.00,31.08,1760.00,31.57,1818.00,30.21,1930.00,27.64,1967.00,26.80,1992.00,26.24,1971.00,26.71,1986.00,26.38,1873.00,28.94,1853.00,29.40,1883.00,28.71,1956.00,27.05,1932.00,27.60,1872.00,28.96,1940.00,27.41,1985.00,26.40,1853.00,29.40,1892.00,28.51,1889.00,28.57,1854.00,29.38,4092.00,-86.62,1957.00,27.03,1917.00,27.94,1799.00,30.66,1758.00,31.62,1817.00,30.24,1800.00,30.63,1923.00,27.80,1971.00,26.71,0.00,3.20,3.33,1.00,1.00,
Yes,0.00,102.38,21.85,24.91,14.92,3.34,1.86,24.97,0x0,0x0,0,0,284.05,18.42,0.00,Yes,0.00,102.38,24.06,24.75,14.90,3.29,1.86,30.59,0x0,0x0,0,0,223.02,14.46,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.2471,3.3107,3.3145,3.3160,3.3123,3.3113,3.3044,3.3034,3.3110,3.3110,3.3255,3.2512,3.2558,3.3094,3.3070,3.3078,3.2957,3.2018,3.3089,3.2995,3.3186,3.3135,3.2521,3.3166,3.3182,3.3182,3.3164,3.3159,3.3143,3.3113,3.3015,4650923,102.78,205556.25,5923989,13.11,26216.42,73865,-0.00,-0.00,73801,-0.00,-0.02,89603,0.00,0.22,151856,0.00,0.00,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1842.00,29.66,1973.00,26.67,1952.00,27.14,1783.00,31.03,1760.00,31.57,1818.00,30.21,1930.00,27.64,1966.00,26.83,1990.00,26.29,1973.00,26.67,1988.00,26.33,1874.00,28.92,1850.00,29.47,1882.00,28.74,1955.00,27.07,1930.00,27.64,1875.00,28.90,1940.00,27.41,1983.00,26.44,1850.00,29.47,1887.00,28.62,1887.00,28.62,1854.00,29.38,4091.00,-83.54,1956.00,27.05,1915.00,27.98,1799.00,30.66,1760.00,31.57,1814.00,30.31,1801.00,30.61,1924.00,27.78,1968.00,26.78,0.00,3.20,3.33,1.00,1.00,
Yes,0.00,102.38,21.84,24.91,14.92,3.34,1.86,24.94,0x0,0x0,0,0,266.95,17.31,0.00,Yes,0.00,102.38,24.06,24.75,14.90,3.29,1.86,30.61,0x0,0x0,0,0,211.54,13.72,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.2470,3.3106,3.3143,3.3159,3.3122,3.3113,3.3043,3.3033,3.3108,3.3108,3.3253,3.2513,3.2558,3.3094,3.3070,3.3076,3.2957,3.2017,3.3089,3.2995,3.3185,3.3133,3.2521,3.3165,3.3182,3.3182,3.3162,3.3158,3.3143,3.3111,3.3014,4650336,102.77,205530.25,5924257,13.11,26217.61,73900,-0.00,-0.00,73370,-0.00,-0.01,89920,0.00,0.23,152042,0.00,0.01,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1841.00,29.68,1972.00,26.69,1953.00,27.12,1782.00,31.05,1762.00,31.52,1820.00,30.17,1931.00,27.62,1969.00,26.76,1991.00,26.26,1972.00,26.69,1986.00,26.38,1875.00,28.90,1852.00,29.42,1883.00,28.71,1953.00,27.12,1929.00,27.66,1872.00,28.96,1939.00,27.44,1983.00,26.44,1848.00,29.52,1890.00,28.55,1885.00,28.67,1854.00,29.38,4090.00,-81.09,1958.00,27.01,1915.00,27.98,1800.00,30.63,1757.00,31.64,1817.00,30.24,1800.00,30.63,1924.00,27.78,1968.00,26.78,0.00,3.20,3.33,1.00,1.00,
Yes,0.00,102.39,21.85,24.91,14.92,3.34,1.86,24.96,0x0,0x0,0,0,251.60,16.32,0.00,Yes,0.00,102.38,24.06,24.75,14.90,3.29,1.86,30.61,0x0,0x0,0,0,199.78,12.96,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.2471,3.3107,3.3143,3.3159,3.3123,3.3113,3.3044,3.3031,3.3107,3.3109,3.3254,3.2513,3.2556,3.3093,3.3070,3.3077,3.2958,3.2018,3.3089,3.2994,3.3185,3.3134,3.2520,3.3164,3.3180,3.3182,3.3163,3.3160,3.3143,3.3111,3.3013,4650674,102.77,205545.22,5923763,13.11,26215.41,74210,-0.00,-0.00,73322,-0.00,-0.01,90244,0.00,0.23,150458,-0.00,-0.00,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1844.00,29.61,1971.00,26.71,1953.00,27.12,1782.00,31.05,1764.00,31.48,1816.00,30.26,1931.00,27.62,1968.00,26.78,1993.00,26.22,1972.00,26.69,1986.00,26.38,1873.00,28.94,1851.00,29.45,1883.00,28.71,1955.00,27.07,1933.00,27.57,1874.00,28.92,1938.00,27.46,1987.00,26.35,1850.00,29.47,1889.00,28.57,1887.00,28.62,1852.00,29.42,4092.00,-86.62,1959.00,26.98,1915.00,27.98,1801.00,30.61,1758.00,31.62,1817.00,30.24,1800.00,30.63,1925.00,27.75,1969.00,26.76,0.00,3.20,3.33,1.00,1.00,
Yes,0.00,102.40,21.84,24.91,14.92,3.34,1.86,24.94,0x0,0x0,0,0,236.44,15.33,0.00,Yes,0.00,102.39,24.06,24.75,14.90,3.29,1.86,30.60,0x0,0x0,0,0,188.87,12.25,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.2471,3.3107,3.3144,3.3160,3.3123,3.3115,3.3044,3.3035,3.3110,3.3110,3.3255,3.2513,3.2558,3.3095,3.3070,3.3079,3.2959,3.2018,3.3090,3.2995,3.3186,3.3135,3.2521,3.3165,3.3182,3.3182,3.3163,3.3160,3.3143,3.3112,3.3015,4651170,102.78,205567.17,5924135,13.11,26217.06,74616,-0.00,-0.01,73849,-0.00,-0.02,89869,0.00,0.22,151300,0.00,0.00,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1843.00,29.63,1972.00,26.69,1951.00,27.16,1782.00,31.05,1762.00,31.52,1815.00,30.28,1930.00,27.64,1968.00,26.78,1992.00,26.24,1970.00,26.74,1986.00,26.38,1874.00,28.92,1851.00,29.45,1881.00,28.76,1957.00,27.03,1931.00,27.62,1873.00,28.94,1937.00,27.48,1985.00,26.40,1850.00,29.47,1890.00,28.55,1888.00,28.60,1852.00,29.42,4093.00,-90.84,1960.00,26.96,1915.00,27.98,1799.00,30.66,1757.00,31.64,1815.00,30.28,1799.00,30.66,1925.00,27.75,1970.00,26.74,0.00,3.20,3.33,1.00,1.00,
Yes,0.00,102.40,21.84,24.91,14.92,3.34,1.86,24.94,0x0,0x0,0,0,221.47,14.36,0.00,Yes,0.00,102.39,24.06,24.75,14.90,3.29,1.86,30.60,0x0,0x0,0,0,177.25,11.49,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.2472,3.3107,3.3144,3.3160,3.3122,3.3114,3.3045,3.3033,3.3108,3.3110,3.3255,3.2514,3.2559,3.3095,3.3070,3.3077,3.2958,3.2018,3.3089,3.2995,3.3186,3.3134,3.2521,3.3165,3.3182,3.3182,3.3163,3.3159,3.3144,3.3112,3.3015,4650681,102.77,205545.53,5923812,13.11,26215.63,74082,-0.00,-0.00,73408,-0.00,-0.01,90427,0.00,0.23,151255,0.00,0.00,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1842.00,29.66,1974.00,26.65,1951.00,27.16,1780.00,31.10,1761.00,31.55,1818.00,30.21,1932.00,27.60,1966.00,26.83,1988.00,26.33,1971.00,26.71,1986.00,26.38,1874.00,28.92,1850.00,29.47,1883.00,28.71,1956.00,27.05,1932.00,27.60,1871.00,28.99,1937.00,27.48,1984.00,26.42,1849.00,29.49,1890.00,28.55,1890.00,28.55,1852.00,29.42,4091.00,-83.54,1956.00,27.05,1914.00,28.00,1799.00,30.66,1759.00,31.59,1816.00,30.26,1801.00,30.61,1926.00,27.73,1969.00,26.76,0.00,3.20,3.33,1.00,1.00,
Yes,0.00,102.39,21.84,24.91,14.92,3.34,1.86,24.95,0x0,0x0,0,0,206.61,13.40,0.00,Yes,0.00,102.39,24.07,24.75,14.90,3.29,1.86,30.61,0x0,0x0,0,0,166.58,10.80,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.2471,3.3108,3.3145,3.3159,3.3123,3.3114,3.3045,3.3034,3.3109,3.3109,3.3254,3.2513,3.2558,3.3094,3.3070,3.3077,3.2958,3.2019,3.3090,3.2996,3.3186,3.3134,3.2521,3.3165,3.3182,3.3182,3.3164,3.3159,3.3144,3.3113,3.3015,4651141,102.78,205565.89,5924070,13.11,26216.78,73625,0.00,0.00,73850,-0.00,-0.02,89265,0.00,0.22,151328,0.00,0.00,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1842.00,29.66,1971.00,26.71,1954.00,27.10,1779.00,31.12,1762.00,31.52,1818.00,30.21,1929.00,27.66,1967.00,26.80,1990.00,26.29,1968.00,26.78,1987.00,26.35,1874.00,28.92,1851.00,29.45,1883.00,28.71,1956.00,27.05,1932.00,27.60,1874.00,28.92,1938.00,27.46,1987.00,26.35,1851.00,29.45,1891.00,28.53,1889.00,28.57,1851.00,29.45,4091.00,-83.54,1957.00,27.03,1913.00,28.03,1799.00,30.66,1760.00,31.57,1818.00,30.21,1799.00,30.66,1925.00,27.75,1970.00,26.74,0.00,3.20,3.33,1.00,1.00,
Yes,0.00,102.39,21.84,24.91,14.92,3.34,1.86,24.96,0x0,0x0,0,0,192.72,12.50,0.00,Yes,0.00,102.39,24.07,24.75,14.90,3.29,1.86,30.62,0x0,0x0,0,0,155.76,10.10,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.2473,3.3109,3.3146,3.3161,3.3123,3.3113,3.3046,3.3035,3.3110,3.3110,3.3254,3.2515,3.2561,3.3096,3.3071,3.3078,3.2957,3.2019,3.3090,3.2997,3.3187,3.3135,3.2523,3.3167,3.3183,3.3183,3.3164,3.3159,3.3145,3.3114,3.3016,4650032,102.76,205516.80,5924546,13.11,26218.89,74367,-0.00,-0.01,73573,-0.00,-0.01,89393,0.00,0.22,151949,0.00,0.00,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1842.00,29.66,1973.00,26.67,1954.00,27.10,1782.00,31.05,1761.00,31.55,1819.00,30.19,1930.00,27.64,1966.00,26.83,1991.00,26.26,1971.00,26.71,1987.00,26.35,1877.00,28.85,1850.00,29.47,1884.00,28.69,1958.00,27.01,1930.00,27.64,1876.00,28.87,1938.00,27.46,1985.00,26.40,1852.00,29.42,1891.00,28.53,1888.00,28.60,1852.00,29.42,4091.00,-83.54,1960.00,26.96,1916.00,27.96,1799.00,30.66,1758.00,31.62,1814.00,30.31,1800.00,30.63,1925.00,27.75,1971.00,26.71,0.00,3.20,3.33,1.00,1.00,
