Motor0_HasMotorID,Motor0_BusCurrent,Motor0_BusVoltage,Motor0_HeatsinkTemp,Motor0_MotorTemp,Motor0_Rail15V,Motor0_Rail3V3,Motor0_Rail1V9,Motor0_DSPTemp,Motor0_ErrorFlags,Motor0_LimitFlags,Motor0_ReceiveErrorCount,Motor0_TransmitErrorCount,Motor0_MotorVelocity,Motor0_VehicleVelocity,Motor0_PhaseBCurrent,Motor1_HasMotorID,Motor1_BusCurrent,Motor1_BusVoltage,Motor1_HeatsinkTemp,Motor1_MotorTemp,Motor1_Rail15V,Motor1_Rail3V3,Motor1_Rail1V9,Motor1_DSPTemp,Motor1_ErrorFlags,Motor1_LimitFlags,Motor1_ReceiveErrorCount,Motor1_TransmitErrorCount,Motor1_MotorVelocity,Motor1_VehicleVelocity,Motor1_PhaseBCurrent,DriveMode,ThrottleADC,RegenADC,BrakePedalADC,CruiseDownOn,CruiseUpOn,ReverseOn,HornOn,LockOn,RearviewOn,PowerSaveOn,LeftTurnOn,RightTurnOn,MPPT_A0_Current,MPPT_A0_Power,MPPT_A0_Temperature,MPPT_A0_VoltageIn,MPPT_A0_VoltageOut,MPPT_A1_Current,MPPT_A1_Power,MPPT_A1_Temperature,MPPT_A1_VoltageIn,MPPT_A1_VoltageOut,MPPT_B0_Current,MPPT_B0_Power,MPPT_B0_Temperature,MPPT_B0_VoltageIn,MPPT_B0_VoltageOut,MPPT_B1_Current,MPPT_B1_Power,MPPT_B1_Temperature,MPPT_B1_VoltageIn,MPPT_B1_VoltageOut,MPPT_C0_Current,MPPT_C0_Power,MPPT_C0_Temperature,MPPT_C0_VoltageIn,MPPT_C0_VoltageOut,MPPT_C1_Current,MPPT_C1_Power,MPPT_C1_Temperature,MPPT_C1_VoltageIn,MPPT_C1_VoltageOut,CellVoltages_0,CellVoltages_1,CellVoltages_2,CellVoltages_3,CellVoltages_4,CellVoltages_5,CellVoltages_6,CellVoltages_7,CellVoltages_8,CellVoltages_9,CellVoltages_10,CellVoltages_11,CellVoltages_12,CellVoltages_13,CellVoltages_14,CellVoltages_15,CellVoltages_16,CellVoltages_17,CellVoltages_18,CellVoltages_19,CellVoltages_20,CellVoltages_21,CellVoltages_22,CellVoltages_23,CellVoltages_24,CellVoltages_25,CellVoltages_26,CellVoltages_27,CellVoltages_28,CellVoltages_29,CellVoltages_30,MCP_HighVoltVS_RawData,MCP_HighVoltVS_Voltage,MCP_HighVoltVS_Current,MCP_LowVoltVS_RawData,MCP_LowVoltVS_Voltage,MCP_LowVoltVS_Current,MCP_MC0IS_RawData,MCP_MC0IS_Voltage,MCP_MC0IS_Current,MCP_MC1IS_RawData,MCP_MC1IS_Voltage,MCP_MC1IS_Current,MCP_BattIS_RawData,MCP_BattIS_Voltage,MCP_BattIS_Current,MCP_ArrayIS_RawData,MCP_ArrayIS_Voltage,MCP_ArrayIS_Current,MCP_Initialized,Battery_ChargeEnabled,BoardStatus_HighsideOn,BoardStatus_LowsideOn,BoardStatus_PrechargeOn,BoardStatus_LowVoltageOn,BoardStatus_HighVoltageBuckOn,BoardStatus_BuzzerOn,BoardStatus_HC0ADC,BoardStatus_HC1ADC,Thermistor_RawValue0,Thermistor_Temperature0,Thermistor_RawValue1,Thermistor_Temperature1,Thermistor_RawValue2,Thermistor_Temperature2,Thermistor_RawValue3,Thermistor_Temperature3,Thermistor_RawValue4,Thermistor_Temperature4,Thermistor_RawValue5,Thermistor_Temperature5,Thermistor_RawValue6,Thermistor_Temperature6,Thermistor_RawValue7,Thermistor_Temperature7,Thermistor_RawValue8,Thermistor_Temperature8,Thermistor_RawValue9,Thermistor_Temperature9,Thermistor_RawValue10,Thermistor_Temperature10,Thermistor_RawValue11,Thermistor_Temperature11,Thermistor_RawValue12,Thermistor_Temperature12,Thermistor_RawValue13,Thermistor_Temperature13,Thermistor_RawValue14,Thermistor_Temperature14,Thermistor_RawValue15,Thermistor_Temperature15,Thermistor_RawValue16,Thermistor_Temperature16,Thermistor_RawValue17,Thermistor_Temperature17,Thermistor_RawValue18,Thermistor_Temperature18,Thermistor_RawValue19,Thermistor_Temperature19,Thermistor_RawValue20,Thermistor_Temperature20,Thermistor_RawValue21,Thermistor_Temperature21,Thermistor_RawValue22,Thermistor_Temperature22,Thermistor_RawValue23,Thermistor_Temperature23,Thermistor_RawValue24,Thermistor_Temperature24,Thermistor_RawValue25,Thermistor_Temperature25,Thermistor_RawValue26,Thermistor_Temperature26,Thermistor_RawValue27,Thermistor_Temperature27,Thermistor_RawValue28,Thermistor_Temperature28,Thermistor_RawValue29,Thermistor_Temperature29,Thermistor_RawValue30,Thermistor_Temperature30,Thermistor_RawValue31,Thermistor_Temperature31,Thermistor_MaxTemp,Battery_MinCellVoltage,Battery_MaxCellVoltage,Battery_ThrottleCurrentLimit,Battery_RegenCurrentLimit,BMS_Flags,BMS_State
Yes,10.66,108.86,27.97,32.76,14.90,3.34,1.87,30.15,0x0,0x2,0,0,98.33,6.38,40.52,Yes,10.00,108.49,29.71,30.86,14.89,3.29,1.86,34.78,0x0,0x2,0,0,98.98,6.42,44.19,Manual,0.67,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.4856,3.5299,3.5396,3.5660,3.5290,3.5336,3.5354,3.5003,3.5443,3.5731,3.5791,3.4905,3.4334,3.5497,3.5674,3.5533,3.4789,3.5248,3.5501,3.5886,3.5432,3.5581,3.4969,3.5144,3.5425,3.5720,3.5385,3.5000,3.5065,3.5378,3.5540,4912148,109.5851,219170.16,5107254,11.3238,22647.55,849214,-0.00,-9.502957,845944,-0.00,-9.572155,1623133,0.01,19.167885,130766,0.00,0.078165,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1014.00,52.40,1198.00,46.41,1136.00,48.34,1011.00,52.50,991.00,53.21,1001.00,52.85,1095.00,49.66,1193.00,46.56,1357.00,41.80,1271.00,44.24,1245.00,45.00,1215.00,45.90,1104.00,49.37,1090.00,49.82,1156.00,47.71,1232.00,45.39,1168.00,47.33,1216.00,45.87,1294.00,43.58,1161.00,47.55,1299.00,43.43,1288.00,43.75,1169.00,47.30,4089.00,-79.06,1155.00,47.74,1079.00,50.19,1011.00,52.50,993.00,53.14,1049.00,51.19,1053.00,51.06,1133.00,48.43,1218.00,45.81,53.21,3.43,3.59,1.00,1.00,0x0,6,
Yes,12.95,107.10,28.01,32.76,14.90,3.34,1.87,30.17,0x0,0x2,0,0,140.12,9.09,42.66,Yes,11.99,106.72,29.74,30.86,14.89,3.29,1.86,34.79,0x0,0x2,0,0,140.08,9.08,41.19,Manual,0.68,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.4507,3.4868,3.4862,3.5232,3.4939,3.4987,3.4998,3.4494,3.4924,3.5317,3.5444,3.4568,3.3658,3.4990,3.5252,3.5219,3.4313,3.4871,3.5082,3.5386,3.4956,3.5271,3.4647,3.4656,3.4905,3.5293,3.5032,3.4621,3.4669,3.4940,3.5086,4860293,108.4266,216853.30,5104344,11.3173,22634.68,976077,-0.01,-11.054568,960651,-0.01,-10.985328,1838332,0.01,21.824810,76806,0.00,0.409647,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1014.00,52.40,1198.00,46.41,1139.00,48.24,1014.00,52.40,994.00,53.10,1004.00,52.75,1095.00,49.66,1193.00,46.56,1358.00,41.77,1271.00,44.24,1245.00,45.00,1215.00,45.90,1103.00,49.40,1091.00,49.79,1154.00,47.77,1233.00,45.36,1169.00,47.30,1217.00,45.84,1296.00,43.52,1162.00,47.52,1297.00,43.49,1285.00,43.84,1167.00,47.36,4091.00,-83.54,1155.00,47.74,1077.00,50.25,1012.00,52.47,993.00,53.14,1047.00,51.26,1052.00,51.09,1132.00,48.46,1218.00,45.81,53.14,3.37,3.54,1.00,1.00,0x0,6,
Yes,13.79,106.12,28.02,32.84,14.91,3.34,1.87,30.17,0x0,0x2,0,0,159.80,10.36,43.65,Yes,13.66,105.78,29.75,30.94,14.89,3.29,1.86,34.79,0x0,0x2,0,0,160.13,10.38,44.17,Manual,0.68,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.4390,3.4901,3.4834,3.5008,3.4712,3.4860,3.4881,3.4533,3.4894,3.5102,3.5221,3.4455,3.3712,3.4961,3.5032,3.5017,3.4140,3.4748,3.5111,3.5357,3.4704,3.5072,3.4539,3.4690,3.4884,3.5095,3.4797,3.4475,3.4533,3.4966,3.5063,4819349,107.5120,215023.92,5105483,11.3199,22639.71,1035814,-0.01,-11.785188,1066963,-0.01,-12.295074,2056822,0.01,24.522366,182821,-0.00,-0.241615,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1016.00,52.33,1200.00,46.35,1138.00,48.27,1013.00,52.43,992.00,53.17,1002.00,52.82,1096.00,49.63,1194.00,46.53,1357.00,41.80,1270.00,44.27,1244.00,45.03,1214.00,45.93,1103.00,49.40,1091.00,49.79,1154.00,47.77,1232.00,45.39,1168.00,47.33,1214.00,45.93,1296.00,43.52,1161.00,47.55,1297.00,43.49,1285.00,43.84,1168.00,47.33,4090.00,-81.09,1155.00,47.74,1078.00,50.22,1014.00,52.40,994.00,53.10,1049.00,51.19,1050.00,51.16,1131.00,48.50,1221.00,45.72,53.17,3.37,3.54,1.00,1.00,0x0,6,
Yes,14.94,105.01,28.04,32.84,14.91,3.34,1.87,30.18,0x0,0x2,0,0,178.52,11.58,43.71,Yes,15.19,104.66,29.76,30.94,14.89,3.29,1.86,34.80,0x0,0x2,0,0,178.93,11.60,44.51,Manual,0.70,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.4390,3.4901,3.4834,3.5008,3.4712,3.4860,3.4881,3.4533,3.4894,3.5102,3.5221,3.4455,3.3712,3.4961,3.5032,3.5017,3.4140,3.4748,3.5111,3.5357,3.4704,3.5072,3.4539,3.4690,3.4884,3.5095,3.4797,3.4475,3.4533,3.4966,3.5063,4819349,107.5120,215023.92,5105483,11.3199,22639.71,1035814,-0.01,-11.785188,1066963,-0.01,-12.295074,2056822,0.01,24.522366,182821,-0.00,-0.241615,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1016.00,52.33,1200.00,46.35,1138.00,48.27,1013.00,52.43,992.00,53.17,1002.00,52.82,1096.00,49.63,1194.00,46.53,1357.00,41.80,1270.00,44.27,1244.00,45.03,1214.00,45.93,1103.00,49.40,1091.00,49.79,1154.00,47.77,1232.00,45.39,1168.00,47.33,1214.00,45.93,1296.00,43.52,1161.00,47.55,1297.00,43.49,1285.00,43.84,1168.00,47.33,4090.00,-81.09,1155.00,47.74,1078.00,50.22,1014.00,52.40,994.00,53.10,1049.00,51.19,1050.00,51.16,1131.00,48.50,1221.00,45.72,53.17,3.37,3.54,1.00,1.00,0x0,6,
Yes,16.33,104.00,28.07,32.84,14.91,3.34,1.87,30.21,0x0,0x2,0,0,197.83,12.83,43.78,Yes,16.14,103.65,29.77,30.94,14.89,3.29,1.86,34.82,0x0,0x2,0,0,197.30,12.79,43.00,Manual,0.71,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.4390,3.4901,3.4834,3.5008,3.4712,3.4860,3.4881,3.4533,3.4894,3.5102,3.5221,3.4455,3.3712,3.4961,3.5032,3.5017,3.4140,3.4748,3.5111,3.5357,3.4704,3.5072,3.4539,3.4690,3.4884,3.5095,3.4797,3.4475,3.4533,3.4966,3.5063,4819349,107.5120,215023.92,5105483,11.3199,22639.71,1035814,-0.01,-11.785188,1066963,-0.01,-12.295074,2056822,0.01,24.522366,182821,-0.00,-0.241615,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1016.00,52.33,1200.00,46.35,1138.00,48.27,1013.00,52.43,992.00,53.17,1002.00,52.82,1096.00,49.63,1194.00,46.53,1357.00,41.80,1270.00,44.27,1244.00,45.03,1214.00,45.93,1103.00,49.40,1091.00,49.79,1154.00,47.77,1232.00,45.39,1168.00,47.33,1214.00,45.93,1296.00,43.52,1161.00,47.55,1297.00,43.49,1285.00,43.84,1168.00,47.33,4090.00,-81.09,1155.00,47.74,1078.00,50.22,1014.00,52.40,994.00,53.10,1049.00,51.19,1050.00,51.16,1131.00,48.50,1221.00,45.72,53.17,3.37,3.54,1.00,1.00,0x0,6,
Yes,0.00,116.52,28.47,32.53,14.93,3.34,1.86,30.45,0x0,0x0,0,0,264.19,17.13,0.00,Yes,0.00,116.27,30.08,31.01,14.90,3.29,1.86,35.01,0x0,0x0,0,0,266.06,17.25,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.4390,3.4901,3.4834,3.5008,3.4712,3.4860,3.4881,3.4533,3.4894,3.5102,3.5221,3.4455,3.3712,3.4961,3.5032,3.5017,3.4140,3.4748,3.5111,3.5357,3.4704,3.5072,3.4539,3.4690,3.4884,3.5095,3.4797,3.4475,3.4533,3.4966,3.5063,4819349,107.5120,215023.92,5105483,11.3199,22639.71,1035814,-0.01,-11.785188,1066963,-0.01,-12.295074,2056822,0.01,24.522366,182821,-0.00,-0.241615,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1016.00,52.33,1200.00,46.35,1138.00,48.27,1013.00,52.43,992.00,53.17,1002.00,52.82,1096.00,49.63,1194.00,46.53,1357.00,41.80,1270.00,44.27,1244.00,45.03,1214.00,45.93,1103.00,49.40,1091.00,49.79,1154.00,47.77,1232.00,45.39,1168.00,47.33,1214.00,45.93,1296.00,43.52,1161.00,47.55,1297.00,43.49,1285.00,43.84,1168.00,47.33,4090.00,-81.09,1155.00,47.74,1078.00,50.22,1014.00,52.40,994.00,53.10,1049.00,51.19,1050.00,51.16,1131.00,48.50,1221.00,45.72,53.17,3.37,3.54,1.00,1.00,0x0,6,
Yes,10.22,109.21,28.64,32.61,14.91,3.34,1.87,30.72,0x0,0x2,0,0,164.66,10.68,33.25,Yes,9.02,109.02,30.27,30.94,14.89,3.29,1.86,35.22,0x0,0x2,0,0,161.78,10.49,31.08,Manual,0.51,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.4390,3.4901,3.4834,3.5008,3.4712,3.4860,3.4881,3.4533,3.4894,3.5102,3.5221,3.4455,3.3712,3.4961,3.5032,3.5017,3.4140,3.4748,3.5111,3.5357,3.4704,3.5072,3.4539,3.4690,3.4884,3.5095,3.4797,3.4475,3.4533,3.4966,3.5063,4819349,107.5120,215023.92,5105483,11.3199,22639.71,1035814,-0.01,-11.785188,1066963,-0.01,-12.295074,2056822,0.01,24.522366,182821,-0.00,-0.241615,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1016.00,52.33,1200.00,46.35,1138.00,48.27,1013.00,52.43,992.00,53.17,1002.00,52.82,1096.00,49.63,1194.00,46.53,1357.00,41.80,1270.00,44.27,1244.00,45.03,1214.00,45.93,1103.00,49.40,1091.00,49.79,1154.00,47.77,1232.00,45.39,1168.00,47.33,1214.00,45.93,1296.00,43.52,1161.00,47.55,1297.00,43.49,1285.00,43.84,1168.00,47.33,4090.00,-81.09,1155.00,47.74,1078.00,50.22,1014.00,52.40,994.00,53.10,1049.00,51.19,1050.00,51.16,1131.00,48.50,1221.00,45.72,53.17,3.37,3.54,1.00,1.00,0x0,6,
Yes,-1.81,118.74,28.82,32.76,14.90,3.34,1.87,30.87,0x0,0x2,0,0,174.39,11.31,33.16,Yes,-2.18,118.47,30.41,31.09,14.89,3.29,1.86,35.33,0x0,0x2,0,0,176.30,11.43,32.67,Manual,0.00,0.53,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.4390,3.4901,3.4834,3.5008,3.4712,3.4860,3.4881,3.4533,3.4894,3.5102,3.5221,3.4455,3.3712,3.4961,3.5032,3.5017,3.4140,3.4748,3.5111,3.5357,3.4704,3.5072,3.4539,3.4690,3.4884,3.5095,3.4797,3.4475,3.4533,3.4966,3.5063,4819349,107.5120,215023.92,5105483,11.3199,22639.71,1035814,-0.01,-11.785188,1066963,-0.01,-12.295074,2056822,0.01,24.522366,182821,-0.00,-0.241615,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1016.00,52.33,1200.00,46.35,1138.00,48.27,1013.00,52.43,992.00,53.17,1002.00,52.82,1096.00,49.63,1194.00,46.53,1357.00,41.80,1270.00,44.27,1244.00,45.03,1214.00,45.93,1103.00,49.40,1091.00,49.79,1154.00,47.77,1232.00,45.39,1168.00,47.33,1214.00,45.93,1296.00,43.52,1161.00,47.55,1297.00,43.49,1285.00,43.84,1168.00,47.33,4090.00,-81.09,1155.00,47.74,1078.00,50.22,1014.00,52.40,994.00,53.10,1049.00,51.19,1050.00,51.16,1131.00,48.50,1221.00,45.72,53.17,3.37,3.54,1.00,1.00,0x0,6,
Yes,-0.83,117.85,28.83,32.76,14.90,3.34,1.87,30.87,0x0,0x2,0,0,142.06,9.21,33.89,Yes,-1.18,117.58,30.42,31.09,14.89,3.29,1.86,35.35,0x0,0x2,0,0,143.04,9.28,32.28,Manual,0.00,0.51,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.4390,3.4901,3.4834,3.5008,3.4712,3.4860,3.4881,3.4533,3.4894,3.5102,3.5221,3.4455,3.3712,3.4961,3.5032,3.5017,3.4140,3.4748,3.5111,3.5357,3.4704,3.5072,3.4539,3.4690,3.4884,3.5095,3.4797,3.4475,3.4533,3.4966,3.5063,4819349,107.5120,215023.92,5105483,11.3199,22639.71,1035814,-0.01,-11.785188,1066963,-0.01,-12.295074,2056822,0.01,24.522366,182821,-0.00,-0.241615,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1016.00,52.33,1200.00,46.35,1138.00,48.27,1013.00,52.43,992.00,53.17,1002.00,52.82,1096.00,49.63,1194.00,46.53,1357.00,41.80,1270.00,44.27,1244.00,45.03,1214.00,45.93,1103.00,49.40,1091.00,49.79,1154.00,47.77,1232.00,45.39,1168.00,47.33,1214.00,45.93,1296.00,43.52,1161.00,47.55,1297.00,43.49,1285.00,43.84,1168.00,47.33,4090.00,-81.09,1155.00,47.74,1078.00,50.22,1014.00,52.40,994.00,53.10,1049.00,51.19,1050.00,51.16,1131.00,48.50,1221.00,45.72,53.17,3.37,3.54,1.00,1.00,0x0,6,
Yes,3.83,114.23,28.87,32.76,14.90,3.34,1.87,30.91,0x0,0x4,0,0,34.17,2.22,31.55,Yes,3.38,114.03,30.45,31.09,14.89,3.29,1.86,35.37,0x0,0x4,0,0,34.85,2.26,33.18,Manual,0.00,0.67,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.4390,3.4901,3.4834,3.5008,3.4712,3.4860,3.4881,3.4533,3.4894,3.5102,3.5221,3.4455,3.3712,3.4961,3.5032,3.5017,3.4140,3.4748,3.5111,3.5357,3.4704,3.5072,3.4539,3.4690,3.4884,3.5095,3.4797,3.4475,3.4533,3.4966,3.5063,4819349,107.5120,215023.92,5105483,11.3199,22639.71,1035814,-0.01,-11.785188,1066963,-0.01,-12.295074,2056822,0.01,24.522366,182821,-0.00,-0.241615,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1016.00,52.33,1200.00,46.35,1138.00,48.27,1013.00,52.43,992.00,53.17,1002.00,52.82,1096.00,49.63,1194.00,46.53,1357.00,41.80,1270.00,44.27,1244.00,45.03,1214.00,45.93,1103.00,49.40,1091.00,49.79,1154.00,47.77,1232.00,45.39,1168.00,47.33,1214.00,45.93,1296.00,43.52,1161.00,47.55,1297.00,43.49,1285.00,43.84,1168.00,47.33,4090.00,-81.09,1155.00,47.74,1078.00,50.22,1014.00,52.40,994.00,53.10,1049.00,51.19,1050.00,51.16,1131.00,48.50,1221.00,45.72,53.17,3.37,3.54,1.00,1.00,0x0,6,
Yes,2.76,115.93,28.89,32.69,14.90,3.34,1.87,30.93,0x0,0x4,0,0,12.54,0.81,23.09,Yes,1.76,115.96,30.46,31.09,14.89,3.29,1.86,35.37,0x0,0x4,0,0,13.15,0.85,21.50,Manual,0.00,0.50,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.4390,3.4901,3.4834,3.5008,3.4712,3.4860,3.4881,3.4533,3.4894,3.5102,3.5221,3.4455,3.3712,3.4961,3.5032,3.5017,3.4140,3.4748,3.5111,3.5357,3.4704,3.5072,3.4539,3.4690,3.4884,3.5095,3.4797,3.4475,3.4533,3.4966,3.5063,4819349,107.5120,215023.92,5105483,11.3199,22639.71,1035814,-0.01,-11.785188,1066963,-0.01,-12.295074,2056822,0.01,24.522366,182821,-0.00,-0.241615,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1016.00,52.33,1200.00,46.35,1138.00,48.27,1013.00,52.43,992.00,53.17,1002.00,52.82,1096.00,49.63,1194.00,46.53,1357.00,41.80,1270.00,44.27,1244.00,45.03,1214.00,45.93,1103.00,49.40,1091.00,49.79,1154.00,47.77,1232.00,45.39,1168.00,47.33,1214.00,45.93,1296.00,43.52,1161.00,47.55,1297.00,43.49,1285.00,43.84,1168.00,47.33,4090.00,-81.09,1155.00,47.74,1078.00,50.22,1014.00,52.40,994.00,53.10,1049.00,51.19,1050.00,51.16,1131.00,48.50,1221.00,45.72,53.17,3.37,3.54,1.00,1.00,0x0,6,
Yes,0.00,116.85,28.92,32.76,14.93,3.34,1.86,30.94,0x0,0x0,0,0,1.25,0.08,0.00,Yes,0.00,116.58,30.49,31.09,14.90,3.29,1.86,35.42,0x0,0x0,0,0,1.15,0.07,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x1,0x1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.4390,3.4901,3.4834,3.5008,3.4712,3.4860,3.4881,3.4533,3.4894,3.5102,3.5221,3.4455,3.3712,3.4961,3.5032,3.5017,3.4140,3.4748,3.5111,3.5357,3.4704,3.5072,3.4539,3.4690,3.4884,3.5095,3.4797,3.4475,3.4533,3.4966,3.5063,4819349,107.5120,215023.92,5105483,11.3199,22639.71,1035814,-0.01,-11.785188,1066963,-0.01,-12.295074,2056822,0.01,24.522366,182821,-0.00,-0.241615,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1016.00,52.33,1200.00,46.35,1138.00,48.27,1013.00,52.43,992.00,53.17,1002.00,52.82,1096.00,49.63,1194.00,46.53,1357.00,41.80,1270.00,44.27,1244.00,45.03,1214.00,45.93,1103.00,49.40,1091.00,49.79,1154.00,47.77,1232.00,45.39,1168.00,47.33,1214.00,45.93,1296.00,43.52,1161.00,47.55,1297.00,43.49,1285.00,43.84,1168.00,47.33,4090.00,-81.09,1155.00,47.74,1078.00,50.22,1014.00,52.40,994.00,53.10,1049.00,51.19,1050.00,51.16,1131.00,48.50,1221.00,45.72,53.17,3.37,3.54,1.00,1.00,0x0,6,
Yes,0.00,116.82,28.94,32.76,14.93,3.34,1.86,30.97,0x0,0x0,0,0,-0.94,-0.06,0.00,Yes,0.00,116.57,30.51,31.09,14.90,3.29,1.86,35.43,0x0,0x0,0,0,-0.83,-0.05,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x1,0x1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.4390,3.4901,3.4834,3.5008,3.4712,3.4860,3.4881,3.4533,3.4894,3.5102,3.5221,3.4455,3.3712,3.4961,3.5032,3.5017,3.4140,3.4748,3.5111,3.5357,3.4704,3.5072,3.4539,3.4690,3.4884,3.5095,3.4797,3.4475,3.4533,3.4966,3.5063,4819349,107.5120,215023.92,5105483,11.3199,22639.71,1035814,-0.01,-11.785188,1066963,-0.01,-12.295074,2056822,0.01,24.522366,182821,-0.00,-0.241615,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1016.00,52.33,1200.00,46.35,1138.00,48.27,1013.00,52.43,992.00,53.17,1002.00,52.82,1096.00,49.63,1194.00,46.53,1357.00,41.80,1270.00,44.27,1244.00,45.03,1214.00,45.93,1103.00,49.40,1091.00,49.79,1154.00,47.77,1232.00,45.39,1168.00,47.33,1214.00,45.93,1296.00,43.52,1161.00,47.55,1297.00,43.49,1285.00,43.84,1168.00,47.33,4090.00,-81.09,1155.00,47.74,1078.00,50.22,1014.00,52.40,994.00,53.10,1049.00,51.19,1050.00,51.16,1131.00,48.50,1221.00,45.72,53.17,3.37,3.54,1.00,1.00,0x0,6,
